fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,delivery_status,actual_delivery_date,delay_reason,delivery_partner
FUL_005231,ORD_005231,Abu Dhabi Hub,Zone F,2025-11-24 12:00:12,Delayed,2025-11-25 12:00:12,Address Issue,QuickShip
FUL_005232,ORD_005232,Sharjah Hub,Zone B,2025-12-13 09:21:06,On Time,2025-12-12 09:21:06,,FastTrack
FUL_005233,ORD_005233,Dubai Hub,Zone A,2025-12-29 13:10:12,On Time,2025-12-29 13:10:12,,QuickShip
FUL_005234,ORD_005234,Abu Dhabi Hub,Zone E,2025-12-22 16:56:59,On Time,2025-12-22 16:56:59,,QuickShip
FUL_005235,ORD_005235,Sharjah Hub,Zone C,2025-10-21 11:29:41,On Time,2025-10-20 11:29:41,,SpeedLink
FUL_005236,ORD_005236,Dubai Hub,Zone B,2025-10-24 10:52:36,On Time,2025-10-23 10:52:36,,SpeedLink
FUL_005237,ORD_005237,Dubai Hub,Zone A,2025-11-13 06:43:10,On Time,2025-11-13 06:43:10,,SpeedLink
FUL_005238,ORD_005238,Dubai Hub,Zone D,2025-12-07 20:38:26,On Time,2025-12-06 20:38:26,,FastTrack
FUL_005239,ORD_005239,Abu Dhabi Hub,Zone B,2025-11-03 08:28:47,Pending,,,FastTrack
FUL_005240,ORD_005240,Abu Dhabi Hub,Zone E,2025-12-28 23:17:24,On Time,2025-12-27 23:17:24,,QuickShip
FUL_005241,ORD_005241,Abu Dhabi Hub,Zone F,2025-11-02 07:49:05,Delayed,2025-11-07 07:49:05,Traffic/Weather,FastTrack
FUL_005242,ORD_005242,Dubai Hub,Zone A,2025-11-08 00:14:16,On Time,2025-11-08 00:14:16,,SpeedLink
FUL_005243,ORD_005243,Sharjah Hub,Zone B,2025-10-29 20:09:45,On Time,2025-10-29 20:09:45,,FastTrack
FUL_005244,ORD_005244,Dubai Hub,Zone B,2025-10-29 08:00:11,On Time,2025-10-28 08:00:11,,FastTrack
FUL_005245,ORD_005245,Sharjah Hub,Zone E,2025-10-26 16:15:59,On Time,2025-10-25 16:15:59,,QuickShip
FUL_005246,ORD_005246,Dubai Hub,Zone E,2025-11-23 05:02:45,On Time,2025-11-23 05:02:45,,SpeedLink
FUL_005247,ORD_005247,Sharjah Hub,Zone F,2025-11-19 22:28:09,On Time,2025-11-18 22:28:09,,SpeedLink
FUL_005248,ORD_005248,Dubai Hub,Zone E,2025-12-28 22:16:26,On Time,2025-12-27 22:16:26,,QuickShip
FUL_005249,ORD_005249,Dubai Hub,Zone C,2025-12-19 08:58:42,On Time,2025-12-18 08:58:42,,FastTrack
FUL_005250,ORD_005250,Dubai Hub,Zone F,2025-12-26 16:42:02,On Time,2025-12-25 16:42:02,,QuickShip
FUL_005251,ORD_005251,Abu Dhabi Hub,Zone A,2025-11-19 01:00:33,On Time,2025-11-19 01:00:33,,FastTrack
FUL_005252,ORD_005252,Dubai Hub,Zone A,2025-11-10 10:51:02,Delayed,2025-11-15 10:51:02,Rider Unavailable,QuickShip
FUL_005253,ORD_005253,Abu Dhabi Hub,Zone C,2025-11-01 19:59:35,On Time,2025-11-01 19:59:35,,FastTrack
FUL_005254,ORD_005254,Dubai Hub,Zone B,2025-12-15 05:54:01,On Time,2025-12-14 05:54:01,,QuickShip
FUL_005255,ORD_005255,Dubai Hub,Zone F,2025-10-18 19:05:04,On Time,2025-10-17 19:05:04,,FastTrack
FUL_005256,ORD_005256,Dubai Hub,Zone D,2025-10-23 16:29:01,On Time,2025-10-22 16:29:01,,SpeedLink
FUL_005257,ORD_005257,Dubai Hub,Zone E,2025-12-17 08:34:06,On Time,2025-12-16 08:34:06,,SpeedLink
FUL_005258,ORD_005258,Sharjah Hub,Zone B,2025-12-29 22:17:25,On Time,2025-12-29 22:17:25,,QuickShip
FUL_005259,ORD_005259,Abu Dhabi Hub,Zone A,2025-10-25 18:07:18,On Time,2025-10-25 18:07:18,,SpeedLink
FUL_005260,ORD_005260,Sharjah Hub,Zone A,2025-11-12 03:22:06,Delayed,2025-11-14 03:22:06,Traffic/Weather,FastTrack
FUL_005261,ORD_005261,Abu Dhabi Hub,Zone D,2025-10-11 01:43:40,On Time,2025-10-11 01:43:40,,SpeedLink
FUL_005262,ORD_005262,Sharjah Hub,Zone F,2025-11-13 15:06:32,On Time,2025-11-12 15:06:32,,SpeedLink
FUL_005263,ORD_005263,Sharjah Hub,Zone C,2025-12-04 16:14:03,On Time,2025-12-03 16:14:03,,SpeedLink
FUL_005264,ORD_005264,Sharjah Hub,Zone A,2025-12-06 18:20:18,Delayed,2025-12-10 18:20:18,Traffic/Weather,FastTrack
FUL_005265,ORD_005265,Sharjah Hub,Zone B,2025-10-31 07:38:57,Pending,,,QuickShip
FUL_005266,ORD_005266,Dubai Hub,Zone D,2025-11-28 00:32:20,On Time,2025-11-27 00:32:20,,FastTrack
FUL_005267,ORD_005267,Dubai Hub,Zone D,2025-12-25 14:45:02,Delayed,2026-01-01 14:45:02,Warehouse Delay,FastTrack
FUL_005268,ORD_005268,Dubai Hub,Zone F,2025-11-08 02:01:13,Delayed,2025-11-09 02:01:13,Address Issue,QuickShip
FUL_005269,ORD_005269,Sharjah Hub,Zone E,2025-10-31 13:34:56,On Time,2025-10-31 13:34:56,,SpeedLink
FUL_005270,ORD_005270,Abu Dhabi Hub,Zone F,2025-11-11 04:52:12,On Time,2025-11-10 04:52:12,,QuickShip
FUL_005271,ORD_005271,Dubai Hub,Zone A,2025-11-30 19:12:37,On Time,2025-11-29 19:12:37,,SpeedLink
FUL_005272,ORD_005272,Abu Dhabi Hub,Zone E,2025-11-23 08:39:04,On Time,2025-11-22 08:39:04,,QuickShip
FUL_005273,ORD_005273,Sharjah Hub,Zone F,2026-01-07 13:05:45,On Time,2026-01-07 13:05:45,,FastTrack
FUL_005274,ORD_005274,Abu Dhabi Hub,Zone E,2025-11-02 22:27:58,On Time,2025-11-01 22:27:58,,SpeedLink
FUL_005275,ORD_005275,Abu Dhabi Hub,Zone B,2026-01-01 01:38:16,On Time,2026-01-01 01:38:16,,SpeedLink
FUL_005276,ORD_005276,Sharjah Hub,Zone A,2025-12-20 10:10:30,On Time,2025-12-19 10:10:30,,FastTrack
FUL_005277,ORD_005277,Abu Dhabi Hub,Zone B,2025-11-24 01:50:05,On Time,2025-11-23 01:50:05,,SpeedLink
FUL_005278,ORD_005278,Dubai Hub,Zone A,2025-10-12 01:08:26,On Time,2025-10-12 01:08:26,,QuickShip
FUL_005279,ORD_005279,Sharjah Hub,Zone E,2026-01-02 19:32:22,On Time,2026-01-01 19:32:22,,SpeedLink
FUL_005280,ORD_005280,Dubai Hub,Zone B,2025-12-02 23:05:02,On Time,2025-12-01 23:05:02,,QuickShip
FUL_005281,ORD_005281,Sharjah Hub,Zone C,2025-11-04 02:09:27,Delayed,2025-11-10 02:09:27,Traffic/Weather,QuickShip
FUL_005282,ORD_005282,Dubai Hub,Zone D,2025-12-07 21:22:33,On Time,2025-12-07 21:22:33,,FastTrack
FUL_005283,ORD_005283,Sharjah Hub,Zone D,2025-11-17 23:32:45,On Time,2025-11-17 23:32:45,,QuickShip
FUL_005284,ORD_005284,Abu Dhabi Hub,Zone C,2025-12-14 07:58:25,Delayed,2025-12-18 07:58:25,Address Issue,QuickShip
FUL_005285,ORD_005285,Sharjah Hub,Zone C,2025-11-30 14:56:45,Delayed,2025-12-06 14:56:45,Traffic/Weather,SpeedLink
FUL_005286,ORD_005286,Sharjah Hub,Zone C,2025-11-17 09:01:25,On Time,2025-11-17 09:01:25,,SpeedLink
FUL_005287,ORD_005287,Dubai Hub,Zone B,2025-11-05 10:36:52,Delayed,2025-11-07 10:36:52,Address Issue,FastTrack
FUL_005288,ORD_005288,Dubai Hub,Zone A,2025-11-27 15:57:56,On Time,2025-11-26 15:57:56,,SpeedLink
FUL_005289,ORD_005289,Abu Dhabi Hub,Zone C,2025-12-03 07:56:44,Pending,,,FastTrack
FUL_005290,ORD_005290,Abu Dhabi Hub,Zone C,2025-10-24 07:03:46,On Time,2025-10-24 07:03:46,,SpeedLink
FUL_005291,ORD_005291,Abu Dhabi Hub,Zone D,2025-11-29 09:43:01,Pending,,,SpeedLink
FUL_005292,ORD_005292,Abu Dhabi Hub,Zone F,2025-12-24 00:58:03,Delayed,2025-12-30 00:58:03,Address Issue,FastTrack
FUL_005293,ORD_005293,Sharjah Hub,Zone C,2026-01-01 10:14:49,On Time,2026-01-01 10:14:49,,FastTrack
FUL_005294,ORD_005294,Dubai Hub,Zone F,2025-10-30 20:06:20,On Time,2025-10-30 20:06:20,,SpeedLink
FUL_005295,ORD_005295,Dubai Hub,Zone C,2026-01-02 17:10:01,On Time,2026-01-01 17:10:01,,FastTrack
FUL_005296,ORD_005296,Dubai Hub,Zone D,2025-12-05 19:42:14,OnTime,2025-12-04 19:42:14,,QuickShip
FUL_005297,ORD_005297,Abu Dhabi Hub,Zone C,2025-10-11 02:37:36,On Time,2025-10-10 02:37:36,,FastTrack
FUL_005298,ORD_005298,Abu Dhabi Hub,Zone B,2025-11-07 04:27:09,On Time,2025-11-07 04:27:09,,FastTrack
FUL_005299,ORD_005299,Sharjah Hub,Zone A,2025-10-19 04:08:59,Delayed,2025-10-24 04:08:59,Rider Unavailable,FastTrack
FUL_005300,ORD_005300,Dubai Hub,Zone B,2025-10-12 13:46:08,Failed,2025-10-14 13:46:08,,QuickShip
FUL_005301,ORD_005301,Dubai Hub,Zone D,2025-12-05 01:24:57,On Time,2025-12-04 01:24:57,,FastTrack
FUL_005302,ORD_005302,Sharjah Hub,Zone C,2025-11-28 22:47:30,Failed,2025-12-02 22:47:30,,QuickShip
FUL_005303,ORD_005303,Dubai Hub,Zone E,2025-10-31 03:06:44,Delayed,2025-11-07 03:06:44,Address Issue,QuickShip
FUL_005304,ORD_005304,Sharjah Hub,Zone D,2025-10-27 01:16:40,Delayed,2025-11-02 01:16:40,Address Issue,SpeedLink
FUL_005305,ORD_005305,Dubai Hub,Zone E,2025-12-14 21:38:26,Failed,2025-12-18 21:38:26,,SpeedLink
FUL_005306,ORD_005306,Dubai Hub,Zone B,2025-12-19 12:50:49,On Time,2025-12-18 12:50:49,,FastTrack
FUL_005307,ORD_005307,Dubai Hub,Zone C,2025-12-15 16:03:09,On Time,2025-12-14 16:03:09,,SpeedLink
FUL_005308,ORD_005308,Dubai Hub,Zone D,2025-11-13 07:28:57,Delayed,2025-11-14 07:28:57,Warehouse Delay,QuickShip
FUL_005309,ORD_005309,Abu Dhabi Hub,Zone C,2025-11-12 19:38:32,On Time,2025-11-11 19:38:32,,QuickShip
FUL_005310,ORD_005310,Abu Dhabi Hub,Zone F,2025-10-15 12:07:11,On Time,2025-10-15 12:07:11,,SpeedLink
FUL_005311,ORD_005311,Dubai Hub,Zone F,2025-12-18 12:18:08,On Time,2025-12-18 12:18:08,,SpeedLink
FUL_005312,ORD_005312,Dubai Hub,Zone D,2025-11-19 02:45:57,On Time,2025-11-18 02:45:57,,FastTrack
FUL_005313,ORD_005313,Abu Dhabi Hub,Zone A,2025-10-20 07:37:44,OnTime,2025-10-20 07:37:44,,QuickShip
FUL_005314,ORD_005314,Abu Dhabi Hub,Zone E,2026-01-01 12:06:19,Pending,,,QuickShip
FUL_005315,ORD_005315,Sharjah Hub,Zone F,2025-10-12 04:10:44,Delayed,2025-10-15 04:10:44,Address Issue,QuickShip
FUL_005316,ORD_005316,Sharjah Hub,Zone A,2025-11-17 23:56:42,On Time,2025-11-16 23:56:42,,QuickShip
FUL_005317,ORD_005317,Abu Dhabi Hub,Zone D,2025-11-27 19:14:53,On Time,2025-11-26 19:14:53,,QuickShip
FUL_005318,ORD_005318,Sharjah Hub,Zone A,2025-11-04 16:18:49,On Time,2025-11-04 16:18:49,,QuickShip
FUL_005319,ORD_005319,Dubai Hub,Zone B,2025-12-19 09:32:17,Failed,2025-12-24 09:32:17,,SpeedLink
FUL_005320,ORD_005320,Dubai Hub,Zone D,2025-10-16 10:18:12,On Time,2025-10-15 10:18:12,,FastTrack
FUL_005321,ORD_005321,Sharjah Hub,Zone A,2025-10-09 21:55:44,On Time,2025-10-09 21:55:44,,SpeedLink
FUL_005322,ORD_005322,Dubai Hub,Zone C,2025-11-09 09:53:28,Delayed,2025-11-12 09:53:28,Traffic/Weather,QuickShip
FUL_005323,ORD_005323,Abu Dhabi Hub,Zone C,2025-11-01 23:30:49,On Time,2025-11-01 23:30:49,,SpeedLink
FUL_005324,ORD_005324,Dubai Hub,Zone D,2025-11-01 23:15:40,On Time,2025-10-31 23:15:40,,FastTrack
FUL_005325,ORD_005325,Dubai Hub,Zone C,2025-12-02 16:10:33,Delayed,2025-12-03 16:10:33,Rider Unavailable,SpeedLink
FUL_005326,ORD_005326,Dubai Hub,Zone F,2025-12-09 04:21:09,On Time,2025-12-08 04:21:09,,QuickShip
FUL_005327,ORD_005327,Sharjah Hub,Zone A,2025-12-17 05:45:30,Delayed,2025-12-18 05:45:30,Traffic/Weather,SpeedLink
FUL_005328,ORD_005328,Dubai Hub,Zone C,2025-12-25 12:10:48,Delayed,2025-12-31 12:10:48,Traffic/Weather,QuickShip
FUL_005329,ORD_005329,Dubai Hub,Zone F,2025-10-21 02:12:13,Pending,,,SpeedLink
FUL_005330,ORD_005330,Dubai Hub,Zone B,2025-10-29 13:40:18,Delayed,2025-11-03 13:40:18,Traffic/Weather,SpeedLink
FUL_005331,ORD_005331,Sharjah Hub,Zone B,2025-10-28 23:08:51,On Time,2025-10-27 23:08:51,,QuickShip
FUL_005332,ORD_005332,Abu Dhabi Hub,Zone A,2026-01-03 10:01:16,Delayed,2026-01-07 10:01:16,Rider Unavailable,FastTrack
FUL_005333,ORD_005333,Abu Dhabi Hub,Zone B,2025-11-30 16:02:45,On Time,2025-11-30 16:02:45,,SpeedLink
FUL_005334,ORD_005334,Sharjah Hub,Zone F,2025-10-23 13:35:15,On Time,2025-10-22 13:35:15,,FastTrack
FUL_005335,ORD_005335,Dubai Hub,Zone A,2026-01-06 09:22:56,On Time,2026-01-06 09:22:56,,QuickShip
FUL_005336,ORD_005336,Dubai Hub,Zone A,2025-12-03 08:30:14,On Time,2025-12-02 08:30:14,,SpeedLink
FUL_005337,ORD_005337,Dubai Hub,Zone D,2025-11-06 09:51:32,Delayed,2025-11-07 09:51:32,Traffic/Weather,SpeedLink
FUL_005338,ORD_005338,Dubai Hub,Zone D,2026-01-02 13:14:37,On Time,2026-01-01 13:14:37,,SpeedLink
FUL_005339,ORD_005339,Sharjah Hub,Zone A,2025-10-19 10:39:42,On Time,2025-10-18 10:39:42,,FastTrack
FUL_005340,ORD_005340,Abu Dhabi Hub,Zone E,2025-12-02 02:14:31,On Time,2025-12-02 02:14:31,,FastTrack
FUL_005341,ORD_005341,Sharjah Hub,Zone B,2025-12-30 11:28:56,Delayed,2026-01-01 11:28:56,Warehouse Delay,QuickShip
FUL_005342,ORD_005342,Sharjah Hub,Zone F,2025-12-29 08:36:52,Delayed,2026-01-03 08:36:52,Rider Unavailable,QuickShip
FUL_005343,ORD_005343,Sharjah Hub,Zone E,2025-10-24 06:30:15,Failed,2025-10-29 06:30:15,,QuickShip
FUL_005344,ORD_005344,Dubai Hub,Zone E,2025-11-17 11:06:20,On Time,2025-11-17 11:06:20,,FastTrack
FUL_005345,ORD_005345,Dubai Hub,Zone A,2026-01-05 13:42:56,On Time,2026-01-05 13:42:56,,FastTrack
FUL_005346,ORD_005346,Dubai Hub,Zone A,2025-11-18 19:44:32,Delayed,2025-11-24 19:44:32,Traffic/Weather,SpeedLink
FUL_005347,ORD_005347,Dubai Hub,Zone E,2025-10-29 07:55:50,On Time,2025-10-28 07:55:50,,SpeedLink
FUL_005348,ORD_005348,Sharjah Hub,Zone B,2025-11-20 21:09:18,On Time,2025-11-19 21:09:18,,FastTrack
FUL_005349,ORD_005349,Abu Dhabi Hub,Zone C,2025-11-18 17:38:29,Delayed,2025-11-25 17:38:29,Rider Unavailable,QuickShip
FUL_005350,ORD_005350,Sharjah Hub,Zone E,2025-12-21 21:09:24,On Time,2025-12-20 21:09:24,,QuickShip
FUL_005351,ORD_005351,Dubai Hub,Zone C,2025-12-29 09:59:09,Delayed,2025-12-30 09:59:09,Traffic/Weather,FastTrack
FUL_005352,ORD_005352,Dubai Hub,Zone A,2026-01-01 19:20:46,On Time,2026-01-01 19:20:46,,QuickShip
FUL_005353,ORD_005353,Dubai Hub,Zone D,2025-10-29 14:45:40,On Time,2025-10-29 14:45:40,,FastTrack
FUL_005354,ORD_005354,Dubai Hub,Zone B,2025-10-21 10:35:41,On Time,2025-10-21 10:35:41,,QuickShip
FUL_005355,ORD_005355,Dubai Hub,Zone A,2025-11-01 22:06:16,On Time,2025-10-31 22:06:16,,QuickShip
FUL_005356,ORD_005356,Sharjah Hub,Zone E,2026-01-02 06:52:00,Delayed,2026-01-04 06:52:00,Address Issue,FastTrack
FUL_005357,ORD_005357,Dubai Hub,Zone E,2025-10-21 17:56:07,On Time,2025-10-20 17:56:07,,FastTrack
FUL_005358,ORD_005358,Sharjah Hub,Zone E,2025-10-24 10:30:09,Delayed,2025-10-30 10:30:09,Rider Unavailable,FastTrack
FUL_005359,ORD_005359,Sharjah Hub,Zone D,2025-12-01 17:51:02,On Time,2025-11-30 17:51:02,,SpeedLink
FUL_005360,ORD_005360,Abu Dhabi Hub,Zone D,2025-11-25 15:04:21,Delayed,2025-11-27 15:04:21,Address Issue,SpeedLink
FUL_005361,ORD_005361,Abu Dhabi Hub,Zone E,2026-01-03 00:31:53,On Time,2026-01-03 00:31:53,,SpeedLink
FUL_005362,ORD_005362,Dubai Hub,Zone C,2025-12-03 00:02:57,Pending,,,QuickShip
FUL_005363,ORD_005363,Dubai Hub,Zone B,2025-11-14 17:19:55,On Time,2025-11-13 17:19:55,,QuickShip
FUL_005364,ORD_005364,Dubai Hub,Zone A,2025-11-09 12:58:36,On Time,2025-11-09 12:58:36,,FastTrack
FUL_005365,ORD_005365,Dubai Hub,Zone B,2025-10-26 00:48:18,OnTime,2025-10-26 00:48:18,,FastTrack
FUL_005366,ORD_005366,Abu Dhabi Hub,Zone E,2025-11-29 10:39:47,Delayed,2025-12-05 10:39:47,Rider Unavailable,FastTrack
FUL_005367,ORD_005367,Sharjah Hub,Zone F,2025-11-27 13:45:42,On Time,2025-11-27 13:45:42,,QuickShip
FUL_005368,ORD_005368,Dubai Hub,Zone E,2025-12-24 22:18:15,Delayed,2025-12-28 22:18:15,Address Issue,SpeedLink
FUL_005369,ORD_005369,Dubai Hub,Zone C,2025-10-14 19:40:28,Delayed,2025-10-16 19:40:28,Rider Unavailable,SpeedLink
FUL_005370,ORD_005370,Dubai Hub,Zone B,2025-12-15 20:23:22,On Time,2025-12-14 20:23:22,,QuickShip
FUL_005371,ORD_005371,Dubai Hub,Zone E,2025-12-03 22:21:37,Delayed,2025-12-08 22:21:37,Address Issue,QuickShip
FUL_005372,ORD_005372,Dubai Hub,Zone E,2025-12-10 09:28:55,On Time,2025-12-10 09:28:55,,QuickShip
FUL_005373,ORD_005373,Sharjah Hub,Zone B,2025-10-19 06:20:58,On Time,2025-10-19 06:20:58,,FastTrack
FUL_005374,ORD_005374,Abu Dhabi Hub,Zone C,2025-10-24 13:28:08,On Time,2025-10-24 13:28:08,,QuickShip
FUL_005375,ORD_005375,Abu Dhabi Hub,Zone D,2025-10-31 19:53:26,On Time,2025-10-30 19:53:26,,SpeedLink
FUL_005376,ORD_005376,Dubai Hub,Zone A,2025-10-22 06:20:48,On Time,2025-10-22 06:20:48,,SpeedLink
FUL_005377,ORD_005377,Abu Dhabi Hub,Zone F,2025-12-30 13:55:01,Pending,,,QuickShip
FUL_005378,ORD_005378,Abu Dhabi Hub,Zone B,2025-11-04 20:43:11,On Time,2025-11-04 20:43:11,,QuickShip
FUL_005379,ORD_005379,Abu Dhabi Hub,Zone B,2025-11-10 10:25:43,Pending,,,QuickShip
FUL_005380,ORD_005380,Sharjah Hub,Zone A,2025-10-16 23:39:23,On Time,2025-10-15 23:39:23,,FastTrack
FUL_005381,ORD_005381,Abu Dhabi Hub,Zone C,2025-12-08 01:32:46,On Time,2025-12-07 01:32:46,,SpeedLink
FUL_005382,ORD_005382,Sharjah Hub,Zone A,2026-01-02 05:17:53,On Time,2026-01-02 05:17:53,,QuickShip
FUL_005383,ORD_005383,Abu Dhabi Hub,Zone D,2025-12-30 01:25:40,On Time,2025-12-29 01:25:40,,QuickShip
FUL_005384,ORD_005384,Abu Dhabi Hub,Zone F,2025-10-20 23:08:07,Failed,2025-10-24 23:08:07,,QuickShip
FUL_005385,ORD_005385,Sharjah Hub,Zone A,2025-12-24 12:29:37,On Time,2025-12-24 12:29:37,,SpeedLink
FUL_005386,ORD_005386,Sharjah Hub,Zone C,2025-11-19 02:00:48,On Time,2025-11-18 02:00:48,,QuickShip
FUL_005387,ORD_005387,Dubai Hub,Zone B,2025-12-26 15:06:22,On Time,2025-12-26 15:06:22,,QuickShip
FUL_005388,ORD_005388,Abu Dhabi Hub,Zone B,2025-10-16 16:07:15,On Time,2025-10-16 16:07:15,,SpeedLink
FUL_005389,ORD_005389,Sharjah Hub,Zone D,2025-12-04 12:49:55,Failed,2025-12-05 12:49:55,,FastTrack
FUL_005390,ORD_005390,Abu Dhabi Hub,Zone B,2025-12-27 10:09:38,Delayed,2025-12-30 10:09:38,Address Issue,FastTrack
FUL_005391,ORD_005391,Abu Dhabi Hub,Zone B,2025-10-22 10:38:11,Delayed,2025-10-27 10:38:11,Warehouse Delay,SpeedLink
FUL_005392,ORD_005392,Abu Dhabi Hub,Zone F,2026-01-06 12:06:42,On Time,2026-01-05 12:06:42,,QuickShip
FUL_005393,ORD_005393,Abu Dhabi Hub,Zone A,2025-12-15 10:06:09,On Time,2025-12-15 10:06:09,,SpeedLink
FUL_005394,ORD_005394,Sharjah Hub,Zone F,2025-11-01 22:27:31,Delayed,2025-11-06 22:27:31,Traffic/Weather,SpeedLink
FUL_005395,ORD_005395,Abu Dhabi Hub,Zone D,2025-11-09 12:48:29,Delayed,2025-11-14 12:48:29,Traffic/Weather,QuickShip
FUL_005396,ORD_005396,Abu Dhabi Hub,Zone B,2025-12-31 02:43:51,On Time,2025-12-31 02:43:51,,FastTrack
FUL_005397,ORD_005397,Abu Dhabi Hub,Zone E,2026-01-02 15:12:00,On Time,2026-01-01 15:12:00,,QuickShip
FUL_005398,ORD_005398,Abu Dhabi Hub,Zone F,2026-01-06 06:09:27,On Time,2026-01-05 06:09:27,,FastTrack
FUL_005399,ORD_005399,Abu Dhabi Hub,Zone A,2025-10-23 17:33:11,On Time,2025-10-22 17:33:11,,SpeedLink
FUL_005400,ORD_005400,Dubai Hub,Zone B,2025-12-19 05:57:02,On Time,2025-12-18 05:57:02,,SpeedLink
FUL_005401,ORD_005401,Dubai Hub,Zone E,2025-12-19 07:31:30,On Time,2025-12-18 07:31:30,,SpeedLink
FUL_005402,ORD_005402,Sharjah Hub,Zone E,2025-12-03 05:12:57,On Time,2025-12-02 05:12:57,,QuickShip
FUL_005403,ORD_005403,Sharjah Hub,Zone E,2025-12-16 20:36:57,On Time,2025-12-16 20:36:57,,FastTrack
FUL_005404,ORD_005404,Abu Dhabi Hub,Zone C,2025-10-21 07:05:15,On Time,2025-10-20 07:05:15,,SpeedLink
FUL_005405,ORD_005405,Abu Dhabi Hub,Zone F,2026-01-05 23:30:03,On Time,2026-01-05 23:30:03,,FastTrack
FUL_005406,ORD_005406,Dubai Hub,Zone D,2025-12-24 05:51:33,On Time,2025-12-23 05:51:33,,QuickShip
FUL_005407,ORD_005407,Dubai Hub,Zone B,2026-01-02 02:12:44,On Time,2026-01-02 02:12:44,,FastTrack
FUL_005408,ORD_005408,Dubai Hub,Zone D,2025-11-19 02:26:20,On Time,2025-11-19 02:26:20,,FastTrack
FUL_005409,ORD_005409,Abu Dhabi Hub,Zone B,2025-10-28 10:17:39,On Time,2025-10-28 10:17:39,,FastTrack
FUL_005410,ORD_005410,Sharjah Hub,Zone D,2026-01-03 20:15:40,On Time,2026-01-03 20:15:40,,SpeedLink
FUL_005411,ORD_005411,Sharjah Hub,Zone E,2025-10-27 07:58:08,On Time,2025-10-27 07:58:08,,FastTrack
FUL_005412,ORD_005412,Sharjah Hub,Zone D,2025-11-02 23:15:09,On Time,2025-11-01 23:15:09,,SpeedLink
FUL_005413,ORD_005413,Sharjah Hub,Zone C,2025-10-18 04:34:40,On Time,2025-10-17 04:34:40,,FastTrack
FUL_005414,ORD_005414,Dubai Hub,Zone C,2025-10-24 12:58:44,Delayed,2025-10-29 12:58:44,Customer Unavailable,QuickShip
FUL_005415,ORD_005415,Dubai Hub,Zone C,2025-12-25 16:20:43,On Time,2025-12-24 16:20:43,,SpeedLink
FUL_005416,ORD_005416,Dubai Hub,Zone B,2025-11-11 00:42:39,Delayed,2025-11-16 00:42:39,Traffic/Weather,SpeedLink
FUL_005417,ORD_005417,Dubai Hub,Zone F,2025-11-12 09:41:43,Delayed,2025-11-15 09:41:43,Address Issue,SpeedLink
FUL_005418,ORD_005418,Dubai Hub,Zone C,2025-11-25 21:46:56,On Time,2025-11-25 21:46:56,,FastTrack
FUL_005419,ORD_005419,Abu Dhabi Hub,Zone F,2025-10-19 13:44:17,On Time,2025-10-19 13:44:17,,QuickShip
FUL_005420,ORD_005420,Sharjah Hub,Zone A,2025-10-28 00:29:26,Delayed,2025-11-01 00:29:26,Traffic/Weather,FastTrack
FUL_005421,ORD_005421,Dubai Hub,Zone D,2025-10-16 13:00:31,On Time,2025-10-16 13:00:31,,FastTrack
FUL_005422,ORD_005422,Dubai Hub,Zone A,2025-12-13 20:31:35,Pending,,,FastTrack
FUL_005423,ORD_005423,Dubai Hub,Zone B,2025-12-11 01:12:11,Pending,,,FastTrack
FUL_005424,ORD_005424,Dubai Hub,Zone A,2025-12-30 17:30:21,On Time,2025-12-29 17:30:21,,SpeedLink
FUL_005425,ORD_005425,Sharjah Hub,Zone C,2025-10-30 23:22:26,On Time,2025-10-29 23:22:26,,SpeedLink
FUL_005426,ORD_005426,Abu Dhabi Hub,Zone C,2025-10-20 00:59:55,On Time,2025-10-20 00:59:55,,QuickShip
FUL_005427,ORD_005427,Abu Dhabi Hub,Zone C,2025-11-16 14:32:44,Delayed,2025-11-23 14:32:44,Warehouse Delay,QuickShip
FUL_005428,ORD_005428,Sharjah Hub,Zone C,2025-12-07 00:23:35,Delayed,2025-12-11 00:23:35,Address Issue,QuickShip
FUL_005429,ORD_005429,Dubai Hub,Zone B,2025-12-15 22:16:32,On Time,2025-12-14 22:16:32,,SpeedLink
FUL_005430,ORD_005430,Dubai Hub,Zone C,2025-12-16 04:43:52,Failed,2025-12-17 04:43:52,,FastTrack
FUL_005431,ORD_005431,Dubai Hub,Zone B,2025-11-04 22:19:07,On Time,2025-11-03 22:19:07,,FastTrack
FUL_005432,ORD_005432,Abu Dhabi Hub,Zone E,2026-01-04 08:42:41,On Time,2026-01-04 08:42:41,,FastTrack
FUL_005433,ORD_005433,Dubai Hub,Zone A,2025-10-15 23:01:33,On Time,2025-10-15 23:01:33,,FastTrack
FUL_005434,ORD_005434,Sharjah Hub,Zone A,2025-11-17 05:45:48,On Time,2025-11-17 05:45:48,,QuickShip
FUL_005435,ORD_005435,Abu Dhabi Hub,Zone F,2025-11-14 19:50:07,On Time,2025-11-14 19:50:07,,FastTrack
FUL_005436,ORD_005436,Dubai Hub,Zone C,2025-11-15 09:12:33,On Time,2025-11-14 09:12:33,,SpeedLink
FUL_005437,ORD_005437,Abu Dhabi Hub,Zone B,2025-12-17 00:43:47,Pending,,,QuickShip
FUL_005438,ORD_005438,Dubai Hub,Zone E,2025-10-12 08:11:55,On Time,2025-10-11 08:11:55,,SpeedLink
